cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
21,2022,1,8,1300,3.87,5.57,4.85,31.77,41.22,35.38,2.74,3.52,3.05,1.41,2.38,1204,0.7,159.2,57.3,603.6,32.81
21,2022,1,8,1400,5.57,7.07,6.29,27.2,40.74,32.1,2.62,3.89,3.06,1.62,2.87,1359,0.81,191.4,57.32,623,29.08
21,2022,1,8,1500,6.18,7.43,6.7,25.77,35.91,28.71,2.55,3.59,2.82,1.59,2.42,1434,0.98,181.7,50.36,370,24.38
21,2022,1,8,1600,5.84,7.1,6.36,26.8,32.58,29.02,2.51,3.23,2.78,1.74,2.82,1503,1.04,180.9,51.49,314.1,18.81
21,2022,1,8,1700,3.74,6.25,5.18,28.84,37.51,31.97,2.67,3.28,2.82,1.3,2.58,1609,0.71,153.4,54.51,109.7,7.96
21,2022,1,8,1800,2.25,3.67,2.94,34.76,43.61,38.81,2.75,3.16,2.92,1.05,2.44,1724,0.65,102.5,50.07,13.56,0.56
21,2022,1,8,1900,1.19,2.31,1.92,40.48,47.35,43.11,2.83,3.4,3.02,0.67,1.16,1809,0.35,45.39,55.47,0.07,0
21,2022,1,8,2000,1.09,1.8,1.41,41.7,52.52,45.28,2.8,3.53,3.06,0.72,1.46,1942,0.53,38.81,40.9,0,0
21,2022,1,8,2100,1.19,1.7,1.43,47.01,65.68,57.18,3.18,4.42,3.87,0.96,1.98,2047,0.68,65.48,43.74,0,0
21,2022,1,8,2200,1.02,1.57,1.22,64.63,73.4,69.84,4.34,4.83,4.66,1.19,2.32,2110,0.77,33.32,48.17,0,0
21,2022,1,8,2300,0.92,1.94,1.36,71.02,76.06,72.58,4.67,5.33,4.89,1.16,1.97,2220,0.5,70.1,60.98,0,0
21,2022,1,8,2400,1.77,2.65,2.25,77.21,87.4,82.2,5.38,6.43,5.91,1.15,1.69,2317,0.61,65.79,55.78,0,0
21,2022,1,9,100,2.31,2.79,2.62,86.1,92,89.8,6.33,6.76,6.62,0.99,1.65,41,0.62,358.5,49.67,0,0
21,2022,1,9,200,1.02,2.45,1.8,88.7,94.6,91.6,6,6.81,6.37,0.93,1.96,134,0.34,349.9,64.46,0,0
21,2022,1,9,300,0.75,2.69,1.1,95,99.7,97.2,6.25,7.38,6.43,1.27,2.46,258,0.37,19.83,68.15,0,0
21,2022,1,9,400,2.72,6.6,5.11,90.4,99.8,96,7.14,9.23,8.45,1.8,3.17,331,0.92,133.5,56.67,0,0
21,2022,1,9,500,6.02,7.28,6.66,93,96.6,94.6,8.81,9.63,9.25,1.64,2.54,439,0.7,136.9,61.28,0,0
21,2022,1,9,600,7.42,8.91,8.24,87.2,94.3,90,9.54,10.02,9.81,1.9,4.62,542,0.83,168.3,60.67,0,0
21,2022,1,9,700,7.96,9.18,8.65,86.2,91.1,88.8,9.65,10.14,9.94,1.91,3.31,619,1.09,156.5,52.99,0,0.01
21,2022,1,9,800,8.91,9.86,9.37,86.5,91.5,88.9,10.07,10.92,10.46,1.6,2.51,721,0.57,197.2,65.04,2.94,0.17
21,2022,1,9,900,9.86,11.18,10.63,86.9,90.3,88.8,10.89,11.72,11.37,2.17,5.77,854,1.57,253.7,42.62,51.65,2.81
21,2022,1,9,1000,9.58,10.94,10.27,87.2,96.2,92.9,11.39,11.97,11.61,1.62,4.16,937,0.62,206.3,63.54,43.24,2.17
21,2022,1,9,1100,8.7,10.4,9.49,93.2,98.9,96.6,10.97,12.05,11.46,1.48,2.67,1017,0.51,122,65.42,57.69,2.79
21,2022,1,9,1200,8.49,9.72,9,96,99.6,97.8,10.92,11.73,11.22,1.54,2.55,1104,0.86,82.3,53.82,48.88,2.26
21,2022,1,9,1300,8.7,9.52,8.96,97.1,99.6,98.6,11.09,11.64,11.28,1.57,3.26,1250,0.99,118,49.33,114.3,5.62
21,2022,1,9,1400,9.31,10.88,10.35,92.8,99.1,96.8,11.49,12.61,12.16,1.73,3.55,1329,0.69,166,62.72,170.1,8.49
21,2022,1,9,1500,9.92,10.67,10.24,94.6,99.9,98.2,11.76,12.64,12.25,1.36,2.25,1500,0.95,67.32,44.3,91.2,4.46
21,2022,1,9,1600,10.05,12.17,10.92,93.2,99.8,97.3,11.8,13.34,12.7,1.95,3.95,1548,0.61,81,67.15,74.48,3.69
21,2022,1,9,1700,9.14,10.12,9.33,96.5,99.8,99.1,11.49,11.99,11.63,1.25,3.53,1605,0.35,16.05,68.71,19.76,0.95
21,2022,1,9,1800,9.04,9.31,9.14,99.6,99.8,99.7,11.46,11.69,11.54,0.84,2.29,1702,0.32,20.43,63.48,3.96,0.21
21,2022,1,9,1900,9.01,9.18,9.06,99.6,99.8,99.7,11.44,11.59,11.48,0.39,0.88,1807,0.23,322.3,51.55,0,0
21,2022,1,9,2000,8.97,9.38,9.14,99.6,99.8,99.7,11.41,11.74,11.54,0.4,1.03,1935,0.14,41.06,65.76,0,0
21,2022,1,9,2100,8.9,9.58,9.29,97.3,99.8,99.2,11.36,11.89,11.61,1.45,2.94,2042,1.08,275.5,41.11,0,0
21,2022,1,9,2200,8.63,9.58,8.92,96.2,99.8,98.7,11.13,11.61,11.26,0.78,2.17,2104,0.09,341.5,76.37,0,0.01
21,2022,1,9,2300,6.93,8.63,7.92,98.9,99.8,99.5,9.86,11.17,10.62,0.69,1.6,2253,0.39,92,53.46,0,0
21,2022,1,9,2400,5.44,6.87,6.22,96.5,99,98.4,8.67,9.8,9.34,0.66,1.84,2400,0.13,95.7,72.69,0,0
21,2022,1,10,100,4.22,5.65,5.02,89.9,98.7,96.4,7.52,8.88,8.42,0.85,2.05,55,0.53,138.5,50.04,0,0
21,2022,1,10,200,2.59,4.35,3.43,78.98,96.8,91.1,5.98,7.95,7.12,1.4,3.74,149,0.97,253.5,45.03,0,0
21,2022,1,10,300,1.4,2.65,2.04,71.02,85.4,80.7,4.95,6.19,5.71,1.68,2.91,229,1.22,269,42.32,0,0
21,2022,1,10,400,0.88,1.8,1.32,54.42,80.8,70.11,3.71,5.6,4.71,1.38,2.69,354,0.98,249.8,43.48,0,0
21,2022,1,10,500,0.61,1.5,1.13,51.5,69.59,56.31,3.45,4.62,3.73,1.47,2.48,414,1.16,244.5,37,0,0
21,2022,1,10,600,0,0.82,0.4,50.48,70,57.37,3.22,4.47,3.61,1.5,3.27,600,1.12,247.2,40.86,0,0
21,2022,1,10,700,-0.68,0.41,-0.08,48.92,76.1,57.48,3.02,4.45,3.49,1.98,3.54,646,1.5,258.4,39.6,0,0
21,2022,1,10,800,-1.56,0.04,-1.06,49.94,79.67,68.89,3.04,4.42,3.89,1.47,3.41,703,0.49,274.1,66.14,4.07,0.16
21,2022,1,10,900,-1.42,-0.13,-0.82,45.79,78.79,60.6,2.72,4.4,3.48,1.2,2.3,812,0.44,124.2,64.45,40.73,2.46
21,2022,1,10,1000,-0.33,1.36,0.64,35.58,67.36,51.23,2.39,4.14,3.27,1.46,3.92,957,0.3,241.2,72.26,176.9,14.01
21,2022,1,10,1100,1.5,5.37,2.63,26.12,51.77,35.91,1.99,4.63,2.66,2.24,4.31,1009,1.71,256.3,39.44,387.4,20.53
21,2022,1,10,1200,3.98,5.98,4.95,19.66,40.84,28.66,1.76,3.4,2.49,1.86,3.07,1120,0.91,231.1,58.1,784.3,45.36
21,2022,1,10,1300,5.43,7.27,6.57,16.39,36.35,23.82,1.59,3.6,2.32,1.73,2.87,1250,1.07,195.8,50.04,635.8,35.45
21,2022,1,10,1400,6.07,7.95,7.03,17.68,33.46,23.94,1.73,3.52,2.41,2.01,3.42,1354,1.41,222.4,44.19,626.8,30.96
21,2022,1,10,1500,6.28,8.01,7.2,20.81,36.59,27.42,2,3.89,2.79,1.75,2.69,1414,0.9,172.5,56.52,330.2,22.12
21,2022,1,10,1600,6.01,8.22,6.94,23.12,40.84,30.46,2.35,4.01,3.04,2.11,3.82,1541,1.32,240.4,49.69,336,19.31
21,2022,1,10,1700,3.26,6.38,5.22,28.5,46.83,36.71,2.63,4.12,3.25,1.89,3.41,1656,1.17,222.7,49.94,111,8.87
21,2022,1,10,1800,1.43,3.19,2.22,38.23,52.04,44.81,2.78,3.75,3.21,1.83,3.55,1722,1.16,242.7,49.16,13.78,0.56
21,2022,1,10,1900,0.82,1.77,1.32,39.52,46.77,41.78,2.64,3.2,2.81,1.76,4,1805,1.25,270.8,43.62,0,0
21,2022,1,10,2000,-0.31,0.88,0.25,40.41,49.53,43.45,2.53,2.99,2.7,1.53,2.5,1959,0.96,274,49.39,0,0
21,2022,1,10,2100,-0.95,-0.06,-0.37,39.46,50.01,43.02,2.37,2.92,2.56,1.65,3.27,2044,0.85,273.3,56.19,0,0
21,2022,1,10,2200,-1.49,-0.37,-0.77,40.07,55.25,45.93,2.37,3.04,2.65,2.1,3.59,2133,1.45,243,45.15,0,0
21,2022,1,10,2300,-1.56,-0.54,-1.12,41.57,55.86,48.48,2.43,3.06,2.73,2.16,4.26,2244,1.06,199.5,57.78,0,0
21,2022,1,10,2400,-2.07,-1.29,-1.7,45.38,57.84,51.37,2.48,3.07,2.77,1.69,2.95,2304,0.6,160.8,64.95,0,0
21,2022,1,11,100,-2.44,-1.83,-2.12,46.47,60.9,54.19,2.48,3.14,2.83,1.59,3.22,21,0.81,183.8,56.71,0,0
21,2022,1,11,200,-2.78,-1.96,-2.36,45.59,60.6,53.81,2.4,3.11,2.76,1.54,2.99,125,0.78,207.9,56.87,0,0
21,2022,1,11,300,-3.25,-2.85,-3.08,52.74,62.4,56.53,2.55,3.08,2.75,0.69,1.88,205,0.39,52.5,53.44,0,0
21,2022,1,11,400,-3.73,-3.12,-3.43,51.14,58.8,55.23,2.44,2.8,2.62,0.81,1.58,352,0.62,48.41,38.36,0,0
21,2022,1,11,500,-4.27,-3.73,-4.14,54.98,61.25,58.24,2.49,2.77,2.62,0.77,1.32,447,0.49,47.08,48.48,0,0
21,2022,1,11,600,-4.99,-4.21,-4.62,54.51,67.51,60.05,2.43,2.85,2.6,0.69,1.54,519,0.22,334.7,67.25,0,0
21,2022,1,11,700,-5.09,-4.68,-4.85,56.86,64.38,59.88,2.41,2.76,2.55,0.53,1.15,601,0.45,21.13,30.68,0,0
21,2022,1,11,800,-5.4,-4.34,-5.11,47.84,65.6,60.62,2.11,2.73,2.53,0.48,1.25,716,0.19,5.52,62.94,4.3,0.16
21,2022,1,11,900,-5.29,-4.14,-4.95,55.6,66.21,61.82,2.45,2.75,2.61,0.4,0.87,831,0.18,203.9,60.67,41.25,2.38
21,2022,1,11,1000,-4.14,-0.98,-2.39,43.48,62.2,53.55,2.23,3.06,2.74,0.97,1.61,945,0.55,207.4,53.46,174,13.88
21,2022,1,11,1100,-1.36,3.06,0.69,34.42,50.54,43.08,2.56,3.13,2.76,1.11,1.77,1058,0.64,189.2,52.49,390,20.7
21,2022,1,11,1200,2.38,4.62,3.34,30.34,40.34,34.98,2.44,3.17,2.71,1.2,1.65,1102,0.78,124.5,47.59,787.9,46.2
21,2022,1,11,1300,4.04,6.25,5.13,25.1,35.03,29.27,2.31,2.96,2.57,1.42,2.62,1236,0.69,163.1,57.94,638.9,35.74
21,2022,1,11,1400,5.91,7.54,6.51,24.42,29.38,26.66,2.34,2.94,2.58,1.42,2.25,1352,0.87,146.9,50.38,613.1,31
21,2022,1,11,1500,6.65,8.28,7.49,23.87,29.85,26.31,2.44,3.19,2.72,1.5,2.37,1433,1,167.4,46.88,331.3,22.27
21,2022,1,11,1600,7.06,7.67,7.32,25.03,29.99,26.78,2.54,3.11,2.74,1.24,1.82,1518,0.79,146.4,48.61,324.2,19.03
21,2022,1,11,1700,5.09,7.37,6.85,25.5,35.84,29.68,2.54,3.62,2.94,0.97,1.7,1622,0.57,189.4,52.01,119.9,9.01
21,2022,1,11,1800,2.93,4.96,3.77,35.03,45.44,39.97,2.93,3.6,3.19,0.71,1.16,1741,0.65,47.89,24.39,14.37,0.57
21,2022,1,11,1900,1.77,3.03,2.34,40.85,49.59,44.95,3.06,3.44,3.25,0.48,0.8,1801,0.36,43.8,40.34,0.15,0
21,2022,1,11,2000,0.82,1.84,1.37,46.46,52.11,49.09,3.18,3.48,3.31,0.36,0.73,1945,0.29,36.83,34.61,0,0
21,2022,1,11,2100,-0.34,0.82,0.38,50.48,59.12,54.24,3.24,3.6,3.4,0.39,0.72,2049,0.34,30.52,26.97,0,0
21,2022,1,11,2200,-1.01,0.01,-0.31,54.16,60.89,56.32,3.26,3.51,3.36,0.34,0.63,2122,0.23,19.76,45.44,0,0
21,2022,1,11,2300,-1.22,-0.47,-0.74,55.32,61.92,57.72,3.24,3.51,3.34,0.44,0.79,2222,0.36,10.36,35.34,0,0
21,2022,1,11,2400,-1.56,-0.95,-1.2,58.31,63.69,60.52,3.29,3.54,3.39,0.33,0.64,2400,0.18,52.54,54.54,0,0
21,2022,1,12,100,-1.69,-1.01,-1.41,57.26,65.63,60.62,3.21,3.58,3.34,0.5,0.85,13,0.43,10.47,29.64,0,0
21,2022,1,12,200,-1.83,-1.49,-1.71,59.47,66.79,62.31,3.22,3.57,3.36,0.3,0.69,146,0.16,33.43,54.56,0,0
21,2022,1,12,300,-2.23,-1.69,-1.99,60.73,66.76,63.37,3.24,3.51,3.34,0.29,0.55,239,0.17,53.77,52.69,0,0
21,2022,1,12,400,-2.78,-1.76,-2.28,59.82,69.21,64.17,3.15,3.5,3.31,0.31,0.59,320,0.11,100.5,65.42,0,0
21,2022,1,12,500,-2.98,-2.03,-2.61,58.66,68.39,64.43,3.08,3.39,3.25,0.32,0.73,500,0.11,16.54,66.27,0,0
21,2022,1,12,600,-3.25,-1.86,-2.87,58.46,70.77,67.66,3.1,3.44,3.34,0.31,0.6,521,0.05,9.97,73.67,0,0
21,2022,1,12,700,-3.49,-3.05,-3.36,68.02,76.01,71.06,3.29,3.63,3.39,0.28,0.28,601,0.04,253.5,74.72,0,0
21,2022,1,12,800,-3.63,-3.05,-3.37,66.69,73.09,69.97,3.23,3.49,3.33,0.28,0.28,701,0.25,341.2,25.75,4.29,0.16
21,2022,1,12,900,-3.8,-3.15,-3.47,68.94,81.8,75.93,3.29,3.86,3.59,0.28,0.28,801,0.12,172,60.43,39.43,2.27
21,2022,1,12,1000,-3.39,0.75,-1.5,62.59,80.6,73.25,3.71,4.28,4,0.6,1.17,958,0.49,181.6,35.68,163.3,13.53
21,2022,1,12,1100,0.14,3.27,1.61,52.99,67.14,60.4,3.75,4.55,4.14,1,1.49,1055,0.66,214.8,47.68,388.7,21.32
21,2022,1,12,1200,3.13,6.15,4.5,42.24,57.89,48.96,3.76,4.58,4.11,1.21,1.69,1125,0.95,213.1,37.66,771.3,44.34
21,2022,1,12,1300,6.32,8.49,7.49,33.4,43.53,38.55,3.36,4.48,3.99,1.15,2.02,1207,0.76,149.3,47.3,621.6,34.36
21,2022,1,12,1400,8.08,10.26,8.97,30.36,40.94,35.27,3.63,4.48,4.03,1.29,2.28,1336,0.93,134.7,42.84,601.3,30.5
21,2022,1,12,1500,9.57,11.21,10.47,29.72,36.59,32.21,3.73,4.65,4.08,1.28,2.04,1416,0.69,166.5,54.89,365,22.64
21,2022,1,12,1600,10.25,11.07,10.66,30.13,34.41,32.05,3.91,4.46,4.11,1.07,1.9,1508,0.73,141.5,45.35,297.3,17.54
21,2022,1,12,1700,8.28,10.53,9.68,31.21,43.39,35.4,3.94,4.76,4.24,0.64,1.11,1613,0.44,134,46.08,125.2,8.08
21,2022,1,12,1800,6.66,8.22,7.43,39.11,45.3,41.85,4.04,4.69,4.32,0.5,0.84,1737,0.38,56.75,39.41,20.31,1.21
21,2022,1,12,1900,4.49,6.87,5.57,40.81,53.95,48.17,4.02,4.78,4.36,0.62,1.17,1857,0.19,18.69,67.45,0.5,0
21,2022,1,12,2000,3.67,5,4.36,47.35,53.81,50.7,4.03,4.4,4.22,0.44,0.96,1917,0.25,22.15,53.31,0,0
21,2022,1,12,2100,3.03,4.01,3.41,49.93,54.63,52.65,4,4.26,4.11,0.5,1.04,2057,0.23,32.58,59.91,-0.03,0
21,2022,1,12,2200,2.65,3.27,2.85,52.31,56.53,53.79,3.91,4.2,4.03,0.58,1.07,2125,0.34,8.03,52.41,-0.05,0
21,2022,1,12,2300,2.38,3.06,2.63,52.52,55.99,53.86,3.91,4.13,3.97,0.43,0.83,2258,0.16,342.4,64.3,-0.03,0
21,2022,1,12,2400,1.57,2.59,1.97,53.2,58.1,55.99,3.85,4.15,3.94,0.48,0.85,2351,0.15,60.12,67.21,-0.06,0
21,2022,1,13,100,0.34,1.91,0.99,55.31,64.05,60.16,3.86,4.1,3.94,0.38,0.88,11,0.09,50.21,70.51,-0.03,0
21,2022,1,13,200,0.34,1.71,0.93,56.54,65.04,60.97,3.85,4.14,3.98,0.47,0.88,157,0.3,329.4,49.42,-0.03,0
21,2022,1,13,300,0.75,1.67,1.1,56.46,64.97,60.47,3.84,4.23,4,0.43,0.87,233,0.16,313.6,64.03,-0.03,0
21,2022,1,13,400,-1.09,1.47,0.2,57.01,78.92,67.91,3.84,4.48,4.19,0.49,1.17,358,0.17,336.8,65.16,-0.02,0
21,2022,1,13,500,-1.22,-0.13,-0.69,68.92,81.3,75.11,4.14,4.61,4.36,0.61,1.13,420,0.16,5.63,69.82,0,0
21,2022,1,13,600,-1.02,-0.06,-0.56,68.51,80.5,74.43,4.15,4.6,4.36,0.53,1.2,543,0.15,75.33,68.92,0,0
21,2022,1,13,700,-1.02,-0.54,-0.81,74.23,79.53,76.64,4.29,4.56,4.41,0.4,1.01,629,0.16,342,63.15,0,0
21,2022,1,13,800,-0.57,0.11,-0.19,70.42,80.6,76.15,4.3,4.82,4.59,0.5,1.25,703,0.16,53.88,66.68,2.02,0.11
21,2022,1,13,900,-0.41,1.23,0.19,64.56,80.7,75.95,4.27,5.02,4.7,0.49,1.05,826,0.22,14.14,60.02,48.35,2.78
21,2022,1,13,1000,1.29,2.76,1.92,58.13,76.02,70.09,4.3,5.31,4.91,0.46,1.21,954,0.06,287,75.12,108.7,6.15
21,2022,1,13,1100,1.43,5.17,3.08,58.03,78.64,70.46,5.09,5.66,5.34,0.64,1.21,1043,0.3,174.6,58.91,263.8,13.21
21,2022,1,13,1200,3.94,7.61,5.55,51.42,65.64,58.58,4.99,5.78,5.3,1,2.09,1158,0.62,208.6,49.99,533.1,29.99
21,2022,1,13,1300,7.41,10.32,9.15,44.31,57.75,48.01,5.28,6.16,5.56,1.53,2.77,1300,0.47,170.7,67.26,630.6,34.31
21,2022,1,13,1400,8.79,10.73,9.7,41.55,48.21,45.04,5.13,5.89,5.42,1.83,3.8,1322,0.45,294.9,70.42,375.5,20.49
21,2022,1,13,1500,7.95,9.03,8.43,45.36,50.84,47.97,5.12,5.6,5.29,1.64,3.03,1411,0.46,290.7,68.72,177.7,9.62
21,2022,1,13,1600,8.08,9.21,8.58,43.46,50.4,46.34,4.89,5.49,5.17,1.66,3.09,1547,0.75,267.8,59.82,297.1,17.39
21,2022,1,13,1700,7.27,8.36,7.84,45.29,52.27,48.8,4.93,5.5,5.18,1.12,2.21,1618,0.51,233.1,59.52,116.5,6.67
21,2022,1,13,1800,5.71,7.2,6.34,50.09,57.34,53.71,5.05,5.28,5.13,0.86,2.12,1706,0.41,321,58.37,14.34,0.66
21,2022,1,13,1900,5.1,6.19,5.7,54.56,62.38,57.9,5.06,5.53,5.3,1.4,2.85,1834,0.74,288.9,55.45,0.18,0
21,2022,1,13,2000,4.29,5.17,4.72,62.04,68.37,65.41,5.44,5.72,5.59,1.34,2.82,1951,0.57,290.8,61.59,0.16,0
21,2022,1,13,2100,3.13,4.22,3.58,68.71,75.85,73.25,5.62,5.89,5.78,1.1,1.97,2014,0.34,298.8,67.57,0.03,0
21,2022,1,13,2200,3.27,3.81,3.54,71.77,75.51,74.34,5.76,5.96,5.85,1.45,3.19,2142,0.79,280.2,54.78,0,0
21,2022,1,13,2300,3.13,3.67,3.43,72.45,76.7,74.02,5.72,5.87,5.78,1.56,2.5,2257,0.98,271.5,49.61,0,0
21,2022,1,13,2400,3.06,3.54,3.27,72.38,76.26,74.01,5.64,5.87,5.72,1.6,2.82,2312,1.2,260.4,40.31,0,0
21,2022,1,14,100,3.06,3.33,3.24,72.72,76.9,74.56,5.64,5.96,5.74,1.61,3.35,14,0.98,250.3,50.94,0,0
21,2022,1,14,200,2.72,3.33,3.1,74.15,79.66,77.17,5.67,6.04,5.88,1.06,2.58,111,0.62,193.8,51.93,0,0
21,2022,1,14,300,1.84,2.72,2.16,77.89,81.4,79.9,5.51,5.92,5.7,0.85,1.6,232,0.43,88.2,56.76,0,0
21,2022,1,14,400,0.82,2.11,1.42,77.62,83.3,80.4,5.24,5.62,5.44,1.02,2.12,304,0.3,82.1,68.1,0,0
21,2022,1,14,500,-0.24,1.53,0.58,76.05,86.2,81.4,5.09,5.29,5.19,1.41,2.99,424,0.87,262.1,50.18,0,0
21,2022,1,14,600,-0.34,0.14,-0.12,81.8,86.4,83.5,4.96,5.21,5.06,1,2.25,506,0.31,353.1,67.4,0,0
21,2022,1,14,700,-0.61,-0.2,-0.38,81.6,85.9,83.6,4.89,5.09,4.97,1.03,2.83,629,0.29,315.6,68.55,0,0
21,2022,1,14,800,-0.47,0.21,-0.25,78.99,83.9,82,4.87,4.99,4.91,0.69,1.41,740,0.43,8.03,49.46,4.38,0.18
21,2022,1,14,900,-0.74,0.07,-0.37,81.8,86.8,84.3,4.9,5.13,5.01,0.48,1.13,801,0.1,191.6,71.98,48.65,2.45
21,2022,1,14,1000,0.07,3.67,1.42,69.25,84.4,79.71,5.1,5.78,5.39,0.81,1.2,923,0.5,213.9,50.01,197,12.9
21,2022,1,14,1100,3.54,6.26,5.17,55.99,70.75,61.87,5.08,6.12,5.45,1.35,3.09,1052,0.85,195.3,49.08,375.3,21.56
21,2022,1,14,1200,5.37,8.56,6.34,48.09,58.56,54.95,5.03,5.75,5.25,1.64,2.77,1119,0.86,165.7,55.74,741.7,43.96
21,2022,1,14,1300,6.52,8.97,7.77,46.18,54.75,49.75,5.02,5.68,5.25,1.79,3.79,1249,0.6,208.6,66.02,630.3,35.6
21,2022,1,14,1400,7.54,9.24,8.41,44.13,50.94,47.13,4.89,5.75,5.2,1.72,3.47,1307,0.57,216.9,66.21,598.5,30.71
21,2022,1,14,1500,7.94,10.39,9.21,40.33,49.44,44.52,4.91,5.87,5.18,1.62,2.71,1432,0.88,212.8,54.72,368.1,20.45
21,2022,1,14,1600,8.76,10.53,9.44,41.18,47.19,43.49,4.87,5.58,5.14,1.59,2.9,1517,0.79,244.1,57.53,320,19.61
21,2022,1,14,1700,7.4,9.44,8.93,42.03,50.53,44.89,4.9,5.52,5.12,1.08,2.08,1627,0.53,236.6,57.58,137.2,9.37
21,2022,1,14,1800,5.57,7.27,6.25,50.39,56.39,53.66,5,5.28,5.1,0.54,1,1758,0.3,12.15,54.61,18,0.86
21,2022,1,14,1900,4.18,5.71,4.63,54.22,62.24,59.81,4.92,5.29,5.08,0.48,0.88,1813,0.27,31.12,54.34,0.34,0
21,2022,1,14,2000,3.16,4.52,3.7,60.34,66.26,63.84,4.99,5.18,5.08,0.37,0.72,1928,0.15,43.54,62.41,-0.06,0
21,2022,1,14,2100,2.45,3.2,2.85,65.82,68.78,67.01,4.94,5.11,5.02,0.33,0.57,2026,0.13,312.7,62.86,-0.03,0
21,2022,1,14,2200,2.18,3.03,2.51,64.76,70.78,67.75,4.88,5.11,4.95,0.39,0.72,2152,0.08,26.12,72.35,-0.03,0
21,2022,1,14,2300,1.57,2.45,1.85,67.28,72.59,70.4,4.86,5.02,4.91,0.31,0.51,2206,0.05,298.9,73.81,0,0
21,2022,1,14,2400,1.26,1.8,1.47,71.16,76.39,73.28,4.91,5.12,4.98,0.28,0.28,2301,0.18,262.9,48.13,0,0
21,2022,1,15,100,0.82,1.46,1.24,72.65,76.94,74.66,4.92,5.09,4.99,0.28,0.28,1,0.09,327.2,67.24,0,0
21,2022,1,15,200,0.55,1.43,1.01,73.3,78.64,75.91,4.95,5.04,4.99,0.28,0.28,101,0.09,101.7,67.35,0,0
21,2022,1,15,300,0.55,1.29,0.93,76.09,79.05,77.81,4.96,5.17,5.08,0.28,0.28,201,0.11,119.6,63,0,0
21,2022,1,15,400,0.07,1.16,0.49,76.12,84.9,81.1,4.99,5.24,5.13,0.33,0.85,326,0.04,7.77,75.64,0,0
21,2022,1,15,500,0.27,0.82,0.56,80.3,85.6,82.5,5.11,5.46,5.25,0.44,1.11,453,0.08,18.47,72.89,0,0
21,2022,1,15,600,0,2.55,1.25,66.73,87.1,76.17,4.8,5.42,5.06,0.67,1.86,555,0.14,14.01,71.76,0,0
21,2022,1,15,700,1.97,2.59,2.34,63.95,68.84,65.66,4.63,4.92,4.75,1.07,1.96,613,0.31,201.8,68.01,0,0
21,2022,1,15,800,2.04,2.82,2.52,62.04,68.74,64.77,4.62,5.05,4.74,1.18,2.21,756,0.57,203.9,58.32,7.36,0.47
21,2022,1,15,900,2.52,3.3,2.77,62.18,69.39,65.11,4.68,5.15,4.85,1.27,2.37,836,0.91,231.2,43.5,73.93,4.36
21,2022,1,15,1000,3.27,3.67,3.47,59.93,65.75,62.22,4.69,5.17,4.87,1.47,2.71,915,0.92,211.9,49.37,157.6,8.94
21,2022,1,15,1100,3.2,3.81,3.51,60.78,66.33,63.28,4.78,5.29,4.97,1.63,3.14,1021,1.05,220,48.34,177,9.7
21,2022,1,15,1200,3.33,3.95,3.59,61.16,66.67,62.83,4.83,5.3,4.96,1.22,2.05,1107,0.71,189.9,52.21,209.2,11.32
21,2022,1,15,1300,3.61,4.56,3.99,60.54,66.05,62.65,4.84,5.43,5.09,1.36,2.05,1237,0.92,185.7,46.33,242.9,13.02
21,2022,1,15,1400,3.4,4.01,3.73,66.33,74.56,70.66,5.24,6.01,5.64,1.17,1.82,1313,0.9,202.6,38.7,273.5,14.68
21,2022,1,15,1500,3.33,4.15,3.64,70.78,77.48,73.76,5.7,6.07,5.85,0.98,1.49,1445,0.67,200,45.6,239.5,12.95
21,2022,1,15,1600,3.67,4.49,4.14,69.01,74.12,71.14,5.59,6.03,5.84,1.04,1.69,1547,0.68,198.9,47.53,174.2,9.58
21,2022,1,15,1700,3.61,4.29,3.91,68.98,74.22,71.26,5.62,5.95,5.75,0.91,1.33,1700,0.7,200.9,38.77,64.88,3.53
21,2022,1,15,1800,1.97,3.61,2.76,72.59,86.5,78.59,5.64,6.18,5.85,1.17,1.86,1717,0.88,201.9,40.38,11.42,0.62
21,2022,1,15,1900,1.7,2.11,1.92,82,87.5,84.7,5.74,6.12,5.94,0.87,1.38,1841,0.7,186.9,35.56,0,0
21,2022,1,15,2000,1.7,1.97,1.78,80.7,86.4,82.7,5.63,5.97,5.75,0.68,1.49,1923,0.38,125.8,53.55,0,0
21,2022,1,15,2100,1.77,2.18,2.01,78.27,82.8,80.2,5.54,5.83,5.66,1.27,2.45,2006,0.78,171,50.36,0,0
21,2022,1,15,2200,1.77,2.04,1.92,77.62,83.4,79.96,5.46,5.82,5.61,1.3,1.93,2156,0.81,199.8,49.76,0,0
21,2022,1,15,2300,1.09,1.91,1.5,78.64,91,85.5,5.48,6.13,5.81,1.21,2.67,2255,0.77,188.3,48.84,0,0
21,2022,1,15,2400,-0.07,1.09,0.36,88.1,96.8,93.7,5.81,5.95,5.87,1.02,1.96,2322,0.32,174.4,67.23,0,0
21,2022,1,16,100,-0.24,0.03,-0.15,95.9,98.4,97.5,5.79,5.98,5.89,0.52,2.48,5,0.17,234.6,66.61,0,0
